time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1724758594048311300,1030.473311279297,0,0.03999999910593033,3,3,3.1625806574259174e-12,0,514,73.7698459,18.5585196
1724758595047367000,1031.4723669433595,0,0.029999999329447746,3,2.9159998893737793,7.979819604576888e-13,0,514,73.7698459,18.5585196
1724758595177000000,1031.602,0,1.5,3,3.265000104904175,6.095999898446391e-13,0,514,73.7698459,18.5585196
1724758596050828300,1032.4758283691406,0,0.05000000074505806,3,3.265000104904175,2.453486090507606e-13,0,514,73.7698459,18.5585196
1724758597049835500,1033.4748354492187,0,0.12999999523162842,3,3.265000104904175,6.865661468166695e-14,0,514,73.7698459,18.5585196
1724758598049486600,1034.4744865722657,0,0.009999999776482582,3,3.181999921798706,5.6403280212623946e-14,0,514,73.7698459,18.5585196
1724758599060937000,1035.4859370117188,0,0.14000000059604645,3,3.0980000495910645,5.6403280212623946e-14,0,514,73.7698459,18.5585196
1724758600058475500,1036.4834755859374,0,0.20000000298023224,3,3.0980000495910645,5.6403280212623946e-14,0,514,73.7698459,18.5585196
1724758601052852700,1037.4778527832032,0,0.23999999463558197,16.403404235839844,2.5999999046325684,5.6403280212623946e-14,0,532.5,73.7698459,18.5585196
1724758602056552400,1038.4815524902344,0,0.30000001192092896,16.413442611694336,2.5999999046325684,5.6403280212623946e-14,0,532.5,73.7698459,18.5585196
1724758603055794200,1039.480794189453,0,0.28999999165534973,16.423433303833008,2.5999999046325684,5.6403280212623946e-14,0,532.5,73.7698459,18.5585196
1724758604056987400,1040.4819873046874,0,0.2800000011920929,16.433446884155273,2.6659998893737793,5.6403280212623946e-14,0,532.5,73.7698459,18.5585196
1724758605044616700,1041.4696166992187,26.5,0.4000000059604645,16.443323135375977,2.75,2.4607908725738525,153.1527099609375,532.5,73.7698502,18.5585045
1724758606050330000,1042.475330078125,2.299999952316284,0.44999998807907104,16.453378677368164,2.8329999446868896,4.672091007232666,167.97816467285156,532.5,73.7698573,18.5584728
1724758607047757600,1043.4727575683594,1.7999999523162842,0.30000001192092896,16.463354110717773,2.9159998893737793,5.369181156158447,159.00367736816406,532.5,73.7698747,18.558422
1724758608045446000,1044.4704458007814,1.7999999523162842,0.4699999988079071,16.473331451416016,2.9159998893737793,7.135351181030273,151.0019989013672,532.5,73.7699011,18.5583659
1724758609055725300,1045.4807253417969,2.299999952316284,0.6899999976158142,16.48343276977539,3.0829999446868896,9.284509658813477,155.96490478515625,532.5,73.7699327,18.5582925
1724758610056332800,1046.4813327636718,1.2999999523162842,0.5299999713897705,16.493438720703125,3.0999999046325684,9.84786605834961,155.99671936035156,532.5,73.7699646,18.5582062
1724758611055822600,1047.4808225097656,1,0.44999998807907104,16.503435134887695,3.0999999046325684,10.796826362609863,158.9927520751953,532.5,73.7699986,18.5581116
1724758612054470000,1048.4794699707031,0.6000000238418579,0.3700000047683716,16.51342010498047,3.0999999046325684,9.971593856811523,159.0026397705078,532.5,73.7700325,18.5580154
1724758613060798700,1049.485798828125,1.2000000476837158,0.4300000071525574,16.52348518371582,3.0999999046325684,9.481026649475098,161.9981689453125,532.5,73.7700612,18.5579295
1724758614055421000,1050.4804208984374,0.6000000238418579,0.3199999928474426,16.533430099487305,3.0829999446868896,9.250299453735352,163.00010681152344,532.5,73.770088,18.5578415
1724758615053278000,1051.4782778320312,1.2999999523162842,0.4000000059604645,16.54340934753418,3,7.254925727844238,164.00732421875,532.5,73.7701107,18.5577639
1724758616049092400,1052.4740922851563,1.100000023841858,0.4099999964237213,16.553367614746094,3,6.222724437713623,163.00682067871094,532.5,73.7701273,18.5577017
1724758617051998700,1053.4769987792968,1.7999999523162842,0.38999998569488525,16.563396453857422,3,5.880681991577148,165.99876403808594,532.5,73.7701432,18.5576449
1724758618050325200,1054.4753251953125,2.0999999046325684,0.41999998688697815,16.573379516601562,3,4.803067684173584,166.00686645507812,532.5,73.7701526,18.5575951
